Latitude,Longitude,Slide_Name,State,Material Involved,Movement Type,Initiation_Year,History_date
9.846082,76.938568,Kuyilimala,Kerala,Debris,Slide,0,
9.846452,76.93383,Meenmutty,Kerala,Debris,Slide,0,
9.846452,76.93383,Meenmutty,Kerala,Debris,Slide,0,
9.846759,76.881117,Uppukkunnu,Kerala,Debris,Slide,0,
9.847146,77.159369,Parivathanamedu IV,Kerala,Debris,Slide,0,
9.84728,76.94079,Kuyilimala,Kerala,Debris,Slide,0,
9.84728,76.94079,Kuyilimala,Kerala,Debris,Slide,0,
9.8478,76.954074,PAINAVU,Kerala,Debris,Flow,0,
9.8478,76.954074,PAINAVU,Kerala,Debris,Flow,0,
9.848333,77.116667,Chinnapachadi,Kerala,Debris,Slide,0,
9.848525,77.161483,Parivathanamedu I,Kerala,Debris,Flow,0,
9.848542,76.952419,PAINAVU,Kerala,Debris,Flow,0,
9.848542,76.952419,PAINAVU,Kerala,Debris,Flow,0,
9.848743,76.944208,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.848743,76.944208,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.84898,76.936032,Kuyilimala,Kerala,Debris,Slide,0,
9.84898,76.936032,Kuyilimala,Kerala,Debris,Slide,0,
9.8494,76.960355,Idukki-Medical college road,Kerala,Debris,Flow,0,
9.8494,76.960355,Idukki-Medical college road,Kerala,Debris,Flow,0,
9.849505,76.96103,Opposite to the Idukki Medical College,Kerala,Debris,Slide,0,
9.849505,76.96103,Opposite to the Idukki Medical College,Kerala,Debris,Slide,0,
9.849827,77.098365,Eettithoppu,Kerala,Debris,Slide,0,
9.849927,77.115583,Pathuvalavu,Kerala,Debris,Slide,0,
9.850162,76.96138,Opposite to the Idukki Medical College,Kerala,Debris,Slide,0,
9.850162,76.96138,Opposite to the Idukki Medical College,Kerala,Debris,Slide,0,
9.850453,76.939204,"Govt. Engineering College, Idukki",Kerala,Debris,Slide,0,
9.850453,76.939204,"Govt. Engineering College, Idukki",Kerala,Debris,Slide,0,
9.850571,76.936078,Kuyilimala,Kerala,Debris,Slide,0,
9.850571,76.936078,Kuyilimala,Kerala,Debris,Slide,0,
9.85097,76.945232,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.85097,76.945232,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.851094,77.13268,Charalmedu,Kerala,Debris,Flow,0,
9.851416,76.949474,PAINAVU,Kerala,Debris,Flow,0,
9.851416,76.949474,PAINAVU,Kerala,Debris,Flow,0,
9.85143,76.959391,Cheruthoni,Kerala,Debris,Flow,1988,
9.85143,76.959391,Cheruthoni,Kerala,Debris,Flow,2011,
9.851786,76.944836,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.851786,76.944836,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.851827,77.204249,Palar,Kerala,Debris,Slide,0,
9.852045,76.971874,Gandhinagar,Kerala,Debris,Slide,0,
9.852045,76.971874,Gandhinagar,Kerala,Debris,Slide,0,
9.852096,77.155627,Kailasapuri,Kerala,Debris,Flow,0,
9.852183,76.962158,"Behind Vazhathope grama panchayat
market",Kerala,Debris,Slide,0,
9.852183,76.962158,"Behind Vazhathope grama panchayat
market",Kerala,Debris,Slide,0,
9.852386,77.14712,Manjapetti,Kerala,Soil,Slide,0,
9.852708,77.143254,Manjapetty,Kerala,Debris,Slide,0,
9.852933,77.097437,Eettithoppu,Kerala,Soil,Slide,0,
9.852998,77.143156,Manjapetty,Kerala,Debris,Slide,2019,
9.853401,76.94541100000001,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.853401,76.94541100000001,Painavu- Thodupuzha road,Kerala,Debris,Slide,0,
9.853464,77.148017,Ottakada,Kerala,Debris,Slide,0,
9.8538,76.9681,Cheruthoni,Kerala,Soil,Slide,0,
9.853882,76.959077,Cheruthoni,Kerala,Debris,Slide,0,
9.853882,76.959077,Cheruthoni,Kerala,Debris,Slide,0,
9.853966,76.958668,Cheruthoni 17th Colony,Kerala,Debris,Slide,0,
9.853966,76.958668,Cheruthoni 17th Colony,Kerala,Debris,Slide,0,
9.854149,76.959872,Cheruthoni,Kerala,Debris,Slide,0,
9.854149,76.959872,Cheruthoni,Kerala,Debris,Slide,0,
9.854267,76.958114,Cheruthoni,Kerala,Debris,Slide,0,
9.854267,76.958114,Cheruthoni,Kerala,Debris,Slide,0,
9.854288,76.959153,Cheruthoni,Kerala,Debris,Slide,0,
9.854288,76.959153,Cheruthoni,Kerala,Debris,Slide,0,
9.854614,77.206592,Pallipadi,Kerala,Debris,Slide,0,
9.854676,76.960933,Cheruthoni,Kerala,Debris,Flow,0,
9.854676,76.960933,Cheruthoni,Kerala,Debris,Flow,0,
9.854932,76.966613,Gandhinagar,Kerala,Debris,Slide,0,
9.854932,76.966613,Gandhinagar,Kerala,Debris,Slide,0,
9.854962,77.108269,Pathuvalavu,Kerala,Debris,Slide,0,
9.855012,76.962183,Cheruthoni Petrol pumb,Kerala,Debris,Slide,0,
9.855012,76.962183,Cheruthoni Petrol pumb,Kerala,Debris,Slide,0,
9.855086,77.150333,Ottakada,Kerala,Debris,Slide,0,
9.855108,76.96903,Gandhinagar,Kerala,Debris,Slide,0,
9.855108,76.96903,Gandhinagar,Kerala,Debris,Slide,0,
9.855504,76.852807,Padinjaru Methottil,Kerala,Debris,Flow,0,
9.855592,76.863036,Peringasseri,Kerala,Debris,Slide,0,
9.855887,76.968706,Gandhinagar,Kerala,Debris,Slide,0,
9.855887,76.968706,Gandhinagar,Kerala,Debris,Slide,0,
9.855891,76.960293,6th cent colony,Kerala,Debris,Slide,0,
9.855891,76.960293,6th cent colony,Kerala,Debris,Slide,0,
9.85592,76.967758,Gandhinagar,Kerala,Debris,Flow,0,
9.85592,76.967758,Gandhinagar,Kerala,Debris,Flow,0,
9.855987,76.965553,Gandhinagar,Kerala,Debris,Flow,0,
9.855987,76.965553,Gandhinagar,Kerala,Debris,Flow,0,
9.856389,76.888333,Idichelakkad,Kerala,Debris,Slide,0,
9.856484,76.965492,Gandhinagar,Kerala,Debris,Slide,0,
9.856484,76.965492,Gandhinagar,Kerala,Debris,Slide,0,
9.856635,76.962904,Cheruthoni Junction,Kerala,Debris,Slide,0,
9.856635,76.962904,Cheruthoni Junction,Kerala,Debris,Slide,0,
9.856677,76.963387,Cheruthoni,Kerala,Debris,Slide,0,
9.856677,76.963387,Cheruthoni,Kerala,Debris,Slide,0,
9.856794,76.965038,Gandhinagar,Kerala,Debris,Slide,0,
9.856794,76.965038,Gandhinagar,Kerala,Debris,Slide,0,
9.856918,76.871813,Moolakkad,Kerala,Debris,Slide,0,
9.856918,76.871813,Mannakavu,Kerala,Debris,Slide,0,
9.85704,77.122966,Kattakkala,Kerala,Debris,Flow,0,
9.857204,76.966152,Gandhinagar,Kerala,Debris,Slide,0,
9.857204,76.966152,Gandhinagar,Kerala,Debris,Slide,0,
9.857261,77.122211,Kattakkala,Kerala,Debris,Slide,0,
9.857386,76.964303,Cheruthoni CSI Church,Kerala,Debris,Flow,0,
9.857386,76.964303,Cheruthoni CSI Church,Kerala,Debris,Flow,0,
9.8575,76.888889,Idichelakkad,Kerala,Debris,Slide,0,
9.858269,77.121561,Kattakkala,Kerala,Debris,Slide,0,
9.858306,76.963114,Gandhinagar,Kerala,Debris,Slide,0,
9.858306,76.963114,Gandhinagar,Kerala,Debris,Slide,0,
9.858459,76.952313,Kochupainavu,Kerala,Debris,Flow,0,
9.858459,76.952313,Kochupainavu,Kerala,Debris,Flow,0,
9.858502,76.952642,Kochupainavu,Kerala,Debris,Slide,0,
9.858502,76.952642,Kochupainavu,Kerala,Debris,Slide,0,
9.858592,76.873099,Moolakkad,Kerala,Debris,Flow,0,
9.858636,76.952998,Kochupainavu,Kerala,Debris,Flow,0,
9.858636,76.952998,Kochupainavu,Kerala,Debris,Flow,0,
9.858641,76.964611,Gandhinagar,Kerala,Debris,Slide,0,
9.858641,76.964611,Gandhinagar,Kerala,Debris,Slide,0,
9.858681,76.968641,Vellakayam,Kerala,Debris,Flow,0,
9.858681,76.968641,Vellakayam,Kerala,Debris,Flow,0,
9.85877,76.964138,Gandhinagar,Kerala,Debris,Flow,0,
9.85877,76.964138,Gandhinagar,Kerala,Debris,Flow,0,
9.858884,76.890384,Chelakkad,Kerala,Debris,Slide,0,
9.858889,76.886111,Chelakkad,Kerala,Debris,Flow,0,
9.859167,76.855556,Moolakkad,Kerala,Debris,Flow,0,
9.859218,76.964916,Vellakayam,Kerala,Debris,Slide,0,
9.859218,76.964916,Vellakayam,Kerala,Debris,Slide,0,
9.859405,76.884858,Chelakkad,Kerala,Debris,Slide,0,
9.859526,76.847944,Cheppukulam,Kerala,Debris,Flow,0,
9.85955,76.884399,Chelakkad,Kerala,Debris,Flow,0,
9.859678,76.969604,Vellakayam,Kerala,Debris,Slide,0,
9.859678,76.969604,Vellakayam,Kerala,Debris,Slide,0,
9.859747,76.962467,Cheruthon-Vanjikavala road,Kerala,Debris,Slide,0,
9.859747,76.962467,Cheruthon-Vanjikavala road,Kerala,Debris,Slide,0,
9.859944,76.886817,Chelakkad,Kerala,Debris,Flow,0,
9.859967,76.954255,Thanikandam,Kerala,Debris,Slide,0,
9.859967,76.954255,Thanikandam,Kerala,Debris,Slide,0,
9.860072,76.962541,Sasathatemple Cheruthoni-Vanjikavala,Kerala,Debris,Slide,0,
9.860072,76.962541,Sasathatemple Cheruthoni-Vanjikavala,Kerala,Debris,Slide,0,
9.860248,76.861385,Peringasseri,Kerala,Debris,Slide,0,
9.860453,76.887968,Chelakkad,Kerala,Debris,Flow,0,
9.860469,77.113791,Kattakkala,Kerala,Debris,Flow,0,
9.860503,76.969244,Vellakayam,Kerala,Debris,Slide,0,
9.860503,76.969244,Vellakayam,Kerala,Debris,Slide,0,
9.860657,76.886985,Chelakkad,Kerala,Debris,Slide,0,
9.860874,76.96612,Vellakayam,Kerala,Debris,Flow,2018,
9.860874,76.96612,Vellakayam,Kerala,Debris,Flow,0,
9.860952,76.962091,Vanchikavala,Kerala,Debris,Slide,0,
9.860952,76.962091,Vanchikavala,Kerala,Debris,Slide,0,
9.861039,76.951718,Thanikandam,Kerala,Debris,Flow,0,
9.861039,76.951718,Thanikandam,Kerala,Debris,Flow,0,
9.861111,76.852778,Moolakkad,Kerala,Debris,Flow,0,
9.86143,76.842083,Kattakkala,Kerala,Debris,Slide,0,
9.861544,76.865667,Moolakkad,Kerala,Debris,Slide,0,
9.861556,77.113324,Kattakkala,Kerala,Debris,Flow,0,
9.861767,76.887365,Chelakkad,Kerala,Debris,Flow,0,
9.861798,76.953318,Thanikandam,Kerala,Debris,Flow,0,
9.861798,76.953318,Thanikandam,Kerala,Debris,Flow,0,
9.8618,77.104758,Manjapara,Kerala,Debris,Slide,0,
9.861944,76.886944,Chelakkad,Kerala,Debris,Flow,0,
9.862858,76.948292,Thanikandam-Mukalbhagam,Kerala,Debris,Flow,0,
9.862858,76.948292,Thanikandam-Mukalbhagam,Kerala,Debris,Flow,0,
9.863503,76.88732,Chelakkad,Kerala,Debris,Flow,0,
9.864132,77.109066,Manjapara,Kerala,Debris,Slide,0,
9.864429,76.951665,Thanikandam,Kerala,Debris,Flow,0,
9.864429,76.951665,Thanikandam,Kerala,Debris,Flow,0,
9.864715,76.848018,Venniyani,Kerala,Debris,Subsidence,0,
9.864936,76.951604,Thanikandam,Kerala,Debris,Flow,0,
9.864936,76.951604,Thanikandam,Kerala,Debris,Flow,0,
9.865372,76.946557,Thanikandam-Mukalbhagam,Kerala,Debris,Flow,0,
9.865372,76.946557,Thanikandam-Mukalbhagam,Kerala,Debris,Flow,0,
9.8655,76.952483,Thanikandam,Kerala,Debris,Slide,0,
9.8655,76.952483,Thanikandam,Kerala,Debris,Slide,0,
9.865606,76.943504,Ambataru colony,Kerala,Debris,Subsidence,0,
9.865606,76.943504,Ambataru colony,Kerala,Debris,Subsidence,0,
9.865639,76.847577,Venniyani,Kerala,Debris,Flow,0,
9.865725,76.952684,Thanikandam,Kerala,Debris,Slide,0,
9.865725,76.952684,Thanikandam,Kerala,Debris,Slide,0,
9.866414,76.964794,Vazhathope,Kerala,Debris,Flow,0,
9.866414,76.964794,Vazhathope,Kerala,Debris,Flow,0,
9.866451,76.964658,Gandhinagar,Kerala,Soil,Flow,0,
9.866451,76.964658,Gandhinagar,Kerala,Soil,Flow,0,
9.866746,77.128843,Kamakshivilasom,Kerala,Debris,Slide,0,
9.86692,76.946165,Thanikandam-Mukalbhagam,Kerala,Debris,Flow,0,
9.86692,76.946165,Thanikandam-Mukalbhagam,Kerala,Debris,Flow,0,
9.867157,76.962939,Vazhathope,Kerala,Debris,Slide,0,
9.867157,76.962939,Vazhathope,Kerala,Debris,Slide,0,
9.86717,76.848688,Venniyani,Kerala,Debris,Slide,0,
9.867376,76.885008,Chelakkad,Kerala,Debris,Slide,0,
9.867475,76.962613,Vazhathope,Kerala,Debris,Slide,0,
9.867475,76.962613,Vazhathope,Kerala,Debris,Slide,0,
9.867655,76.849283,Venniyani,Kerala,Debris,Slide,0,
9.868541,76.95024,Thanikandam,Kerala,Debris,Flow,0,
9.868541,76.95024,Thanikandam,Kerala,Debris,Flow,0,
9.868611,76.85,Venniyani,Kerala,Debris,Flow,0,
9.868634,76.953002,Thanikandam,Kerala,Debris,Flow,0,
9.868634,76.953002,Thanikandam,Kerala,Debris,Flow,0,
9.868821,76.885135,Chelakkad,Kerala,Debris,Flow,0,
9.868878,76.957598,Peppera,Kerala,Debris,Slide,0,
9.868878,76.957598,Peppera,Kerala,Debris,Slide,0,
9.869147,76.945512,AKG padi road{Thanikandam},Kerala,Debris,Slide,0,
9.869147,76.945512,AKG padi road{Thanikandam},Kerala,Debris,Slide,0,
9.869201,76.945649,AKG padi road,Kerala,Debris,Flow,0,
9.869201,76.945649,AKG padi road,Kerala,Debris,Flow,0,
9.869258,77.129597,"Megha estate, Kalakkad",Kerala,Debris,Subsidence,0,
9.869548,77.100131,Manjapara,Kerala,Debris,Slide,0,
9.869572,76.953272,,Kerala,Debris,Slide,0,
9.869572,76.953272,Thanikandam,Kerala,Debris,Slide,0,
9.870136,76.846863,Venniyani,Kerala,Debris,Flow,0,
9.87027,76.956157,Peppera,Kerala,Debris,Flow,0,
9.87027,76.956157,Peppera,Kerala,Debris,Flow,0,
9.870606,76.930808,Kallemada kudi,Kerala,Debris,Flow,0,
9.870606,76.930808,Kallemada kudi,Kerala,Debris,Flow,0,
9.870638,76.955056,Peppera,Kerala,Debris,Flow,0,
9.870638,76.955056,Peppera,Kerala,Debris,Flow,0,
9.870913,76.84705,Venniyani,Kerala,Debris,Flow,0,
9.870957,76.9405,Ambataru colony,Kerala,Debris,Flow,0,
9.870957,76.9405,Ambataru colony,Kerala,Debris,Flow,0,
9.871007,76.939607,Ambataru colony,Kerala,Debris,Flow,0,
9.871007,76.939607,Ambataru colony,Kerala,Debris,Flow,0,
9.871133,76.933436,Kallemada kudi,Kerala,Debris,Flow,0,
9.871133,76.933436,Kallemada kudi,Kerala,Debris,Flow,0,
9.871323,76.955397,Peppera,Kerala,Debris,Slide,0,
9.871323,76.955397,Peppera,Kerala,Debris,Slide,0,
9.871423,76.939682,Ambataru colony,Kerala,Debris,Slide,0,
9.871423,76.939682,Ambataru colony,Kerala,Debris,Slide,0,
9.871444,76.954687,Peppera,Kerala,Debris,Flow,0,
9.871444,76.954687,Peppera,Kerala,Debris,Flow,0,
9.871462,76.954851,Peppera,Kerala,Debris,Slide,0,
9.871462,76.954851,Peppera,Kerala,Debris,Slide,0,
9.8716,76.940285,Ambataru colony,Kerala,Debris,Flow,0,
9.8716,76.940285,Ambataru colony,Kerala,Debris,Flow,0,
9.871783,76.95406,Peppera,Kerala,Debris,Slide,0,
9.871783,76.95406,Peppera,Kerala,Debris,Slide,0,
9.871863,76.940195,Ambataru colony,Kerala,Debris,Flow,0,
9.871863,76.940195,Ambataru colony,Kerala,Debris,Flow,0,
9.871944,76.867222,Moolakkad,Kerala,Debris,Flow,0,
9.871991,76.938318,Ambataru colony,Kerala,Debris,Flow,0,
9.871991,76.938318,Ambataru colony,Kerala,Debris,Flow,0,
9.872103,76.837749,Kurukkanad,Kerala,Debris,Slide,0,
9.87211,76.9381,Ambataru colony,Kerala,Debris,Slide,0,
9.87211,76.9381,Ambataru colony,Kerala,Debris,Slide,0,
9.872142,76.9544,Peppera,Kerala,Debris,Slide,0,
9.872142,76.9544,Peppera,Kerala,Debris,Slide,0,
9.872172,76.93986,Ambataru colony,Kerala,Debris,Slide,0,
9.872172,76.93986,Ambataru colony,Kerala,Debris,Slide,0,
9.872202,76.962805,Pallikavala,Kerala,Debris,Slide,0,
9.872202,76.962805,Pallikavala,Kerala,Debris,Slide,0,
9.872228,76.942668,Swapna Gramam,Kerala,Debris,Flow,0,
9.872228,76.836263,Kurukkanad,Kerala,Debris,Slide,0,
9.872228,76.942668,Swapna Gramam,Kerala,Debris,Flow,0,
9.872696,76.953947,Peppera,Kerala,Debris,Slide,0,
9.872696,76.953947,Peppera,Kerala,Debris,Slide,0,
9.872726,76.953501,Peppera,Kerala,Debris,Slide,0,
9.872726,76.953501,Peppera,Kerala,Debris,Slide,0,
9.872755,76.953081,Peppera,Kerala,Debris,Flow,0,
9.872755,76.953081,Peppera,Kerala,Debris,Flow,0,
9.873292,76.850017,Venniyani,Kerala,Debris,Flow,0,
9.873421,76.939585,Ambataru colony,Kerala,Debris,Flow,0,
9.873421,76.939585,Ambataru colony,Kerala,Debris,Flow,0,
9.873529,76.939695,Ambataru colony,Kerala,Debris,Flow,0,
9.873529,76.939695,Ambataru colony,Kerala,Debris,Flow,0,
9.873797,76.940261,Ambatharucolony,Kerala,Debris,Flow,0,
9.873797,76.940261,Ambatharucolony,Kerala,Debris,Flow,0,
9.873817,76.950827,Peppera,Kerala,Debris,Slide,0,
9.873817,76.950827,Peppera,Kerala,Debris,Slide,0,
9.873823,76.965276,Pallikavala,Kerala,Debris,Slide,0,
9.873823,76.965276,Pallikavala,Kerala,Debris,Slide,0,
9.874293,76.954503,Peppera,Kerala,Debris,Slide,0,
9.874293,76.954503,Peppera,Kerala,Debris,Slide,0,
9.874488,76.950421,Peppera,Kerala,Debris,Slide,0,
9.874488,76.950421,Peppera,Kerala,Debris,Slide,0,
9.874508,76.977583,Periyar Valley II,Kerala,Debris,Flow,0,
9.87465,77.11937,Mavadi,Kerala,Debris,Subsidence,0,
9.874873,76.848531,Venniyani,Kerala,Debris,Slide,0,
9.875297,76.848642,Venniyani,Kerala,Debris,Slide,0,
9.875604,76.848726,Venniyani,Kerala,Debris,Slide,0,
9.875848,76.848728,Venniyani,Kerala,Debris,Slide,0,
9.875872,76.950328,Peppera,Kerala,Debris,Slide,0,
9.875872,76.950328,Peppera,Kerala,Debris,Slide,0,
9.876083,76.949719,Peppera,Kerala,Debris,Slide,0,
9.876083,76.949719,Peppera,Kerala,Debris,Slide,0,
9.876283,76.966749,Karimpan,Kerala,Debris,Slide,0,
9.876283,76.966749,Karimpan,Kerala,Debris,Slide,0,
9.876301,76.949611,Peppera,Kerala,Debris,Flow,0,
9.876301,76.949611,Peppera,Kerala,Debris,Flow,0,
9.876945,76.846673,Venniyani,Kerala,Rock,Slide,0,
9.876967,76.940818,Perumkala,Kerala,Debris,Flow,0,
9.876967,76.940818,Perumkala,Kerala,Debris,Flow,0,
9.876984,76.945668,Peppara,Kerala,Debris,Flow,0,
9.876984,76.945668,Peppara,Kerala,Debris,Flow,0,
9.877183,76.845973,Venniyani,Kerala,Debris,Slide,0,
9.877324,76.845116,Venniyani,Kerala,Debris,Flow,0,
9.877425,76.941212,Perumkala,Kerala,Debris,Flow,0,
9.877425,76.941212,Perumkala,Kerala,Debris,Flow,0,
9.878588,77.159847,Parathodu,Kerala,Debris,Slide,0,
9.878944,76.941285,Peppara,Kerala,Debris,Flow,0,
9.878944,76.941285,Peppara,Kerala,Debris,Flow,0,
9.878974,76.940757,Perumkala,Kerala,Debris,Slide,0,
9.878974,76.940757,Perumkala,Kerala,Debris,Slide,0,
9.879103,76.943437,Peppara,Kerala,Debris,Flow,0,
9.879103,76.943437,Peppara,Kerala,Debris,Flow,0,
9.879456,76.946448,Peppara,Kerala,Debris,Slide,0,
9.879456,76.946448,Peppara,Kerala,Debris,Slide,0,
9.879456,76.946448,Peppara,Kerala,Debris,Slide,0,
9.879456,76.946448,Peppara,Kerala,Debris,Slide,0,
9.879549,76.945965,Pakittan,Kerala,Debris,Slide,0,
9.879549,76.945965,Pakittan,Kerala,Debris,Slide,0,
9.879757,76.942803,Peppara,Kerala,Debris,Flow,0,
9.879757,76.942803,Peppara,Kerala,Debris,Flow,0,
9.880267,76.942296,Peppara,Kerala,Debris,Flow,0,
9.880267,76.942296,Peppara,Kerala,Debris,Flow,0,
9.880439,76.948368,Nellipuzhakavala,Kerala,Debris,Flow,0,
9.880439,76.948368,Nellipuzhakavala,Kerala,Debris,Flow,0,
9.880616,77.122442,Puthukkal I,Kerala,Debris,Flow,0,
9.880659,77.145568,Parathodu- 40th Acre I,Kerala,Debris,Slide,0,
9.880789,76.968982,Thadiyambad,Kerala,Debris,Slide,0,
9.880789,76.968982,Thadiyambad,Kerala,Debris,Slide,0,
9.880827,77.123401,Mavadi,Kerala,Debris,Slide,0,
9.880875,76.969876,Thadiyambad,Kerala,Debris,Flow,0,
9.880875,76.969876,Thadiyambad,Kerala,Debris,Flow,0,
9.881019,76.948171,Nellipuzhakavala,Kerala,Debris,Slide,0,
9.881019,76.948171,Nellipuzhakavala,Kerala,Debris,Slide,0,
9.881126,77.104552,Mammattikkanam,Kerala,Debris,Flow,0,
9.881169,77.120732,Puthukkal II,Kerala,Debris,Flow,0,
9.881424,76.970152,Thadiyambad,Kerala,Debris,Slide,0,
9.881424,76.970152,Thadiyambad,Kerala,Debris,Slide,0,
9.881785,76.970328,Thadiyambad,Kerala,Debris,Slide,0,
9.881785,76.970328,Thadiyambad,Kerala,Debris,Slide,0,
9.881933,77.079426,Naaluthoonu,Kerala,Debris,Flow,0,
9.882046,77.120674,Amblakkavala,Kerala,Debris,Slide,0,
9.882223,77.083639,Bethel IV,Kerala,Debris,Flow,0,
9.882247,76.97013,Thadiyambad,Kerala,Debris,Slide,0,
9.882247,76.97013,Thadiyambad,Kerala,Debris,Slide,0,
9.882807,77.078393,Naaluthoonu III,Kerala,Debris,Flow,0,
9.883033,77.060746,Thopramkudy,Kerala,Debris,Slide,0,
9.883046,76.969597,Thadiyambad,Kerala,Debris,Flow,0,
9.883046,76.969597,Thadiyambad,Kerala,Debris,Flow,0,
9.883072,76.969697,Thadiyambad,Kerala,Debris,Slide,0,
9.883072,76.969697,Thadiyambad,Kerala,Debris,Slide,0,
9.883159,76.943862,Pakittan,Kerala,Debris,Slide,0,
9.883159,76.943862,Pakittan,Kerala,Debris,Slide,0,
9.88321,77.077629,Naaluthoonu II,Kerala,Debris,Flow,0,
9.883218,76.944692,Pakittan,Kerala,Debris,Flow,0,
9.883218,76.944692,Pakittan,Kerala,Debris,Flow,0,
9.883414,76.93565,Perumkala,Kerala,Debris,Flow,0,
9.883414,76.93565,Perumkala,Kerala,Debris,Flow,0,
9.883748,76.937339,Perumkala,Kerala,Debris,Slide,0,
9.883748,76.937339,Perumkala,Kerala,Debris,Slide,0,
9.883958,76.936957,Perumkala,Kerala,Debris,Slide,0,
9.883958,76.936957,Perumkala,Kerala,Debris,Slide,0,
9.884433,76.951838,Lekshamkavala,Kerala,Debris,Slide,0,
9.884433,76.951838,Lekshamkavala,Kerala,Debris,Slide,0,
9.884641,76.942413,Pakittan,Kerala,Debris,Flow,0,
9.884641,76.942413,Pakittan,Kerala,Debris,Flow,0,
9.885022,76.935988,Perumkala,Kerala,Debris,Slide,0,
9.885022,76.935988,Perumkala,Kerala,Debris,Slide,0,
9.885613,76.933776,Perumkala,Kerala,Debris,Flow,0,
9.885613,76.933776,Perumkala,Kerala,Debris,Flow,0,
9.885736,76.967088,Ashokakavala,Kerala,Debris,Slide,0,
9.885736,76.967088,Ashokakavala,Kerala,Debris,Slide,0,
9.885829,76.935482,Perumkala,Kerala,Debris,Slide,0,
9.885829,76.935482,Perumkala,Kerala,Debris,Slide,0,
9.886038,77.079206,Bethel,Kerala,Debris,Flow,0,
9.886111,76.944573,Maniyarankudi,Kerala,Debris,Flow,0,
9.886111,76.944573,Maniyarankudi,Kerala,Debris,Flow,0,
9.886185,76.934955,Perumkala,Kerala,Debris,Slide,0,
9.886185,76.934955,Perumkala,Kerala,Debris,Slide,0,
9.886393,77.120748,Asokavanam,Kerala,Debris,Flow,0,
9.886451,76.932596,Perumkala,Kerala,Debris,Slide,0,
9.886451,76.932596,Perumkala,Kerala,Debris,Slide,0,
9.886474,76.953655,Lekshamkavala,Kerala,Debris,Flow,0,
9.886474,76.953655,Lekshamkavala,Kerala,Debris,Flow,0,
9.886497,76.934128,Perumkala,Kerala,Debris,Slide,0,
9.886497,76.934128,Perumkala,Kerala,Debris,Slide,0,
9.886582,77.052528,Thopramkudy II,Kerala,Debris,Slide,0,
9.886722,76.934174,Perumkala,Kerala,Debris,Flow,0,
9.886722,76.934174,Perumkala,Kerala,Debris,Flow,0,
9.886859,76.94032,Pakittan,Kerala,Debris,Slide,0,
9.886859,76.94032,Pakittan,Kerala,Debris,Slide,0,
9.886914,77.079339,Bethel II,Kerala,Debris,Flow,0,
9.887022,76.940321,Pakittan,Kerala,Debris,Slide,0,
9.887022,76.940321,Pakittan,Kerala,Debris,Slide,0,
9.887064,77.079923,Bethel III,Kerala,Debris,Flow,0,
9.887515,76.939412,Pakittan,Kerala,Debris,Flow,0,
9.887515,76.939412,Pakittan,Kerala,Debris,Flow,0,
9.887748,76.952331,Lekshamkavala,Kerala,Debris,Flow,0,
9.887748,76.952331,Lekshamkavala,Kerala,Debris,Flow,0,
9.887827,76.965031,Ashokakavala,Kerala,Debris,Slide,0,
9.887827,76.965031,Ashokakavala,Kerala,Debris,Slide,0,
9.887905,76.93925,Pakittan,Kerala,Debris,Flow,0,
9.887905,76.93925,Pakittan,Kerala,Debris,Flow,0,
9.888201,76.933217,Perumkala,Kerala,Debris,Slide,0,
9.888201,76.933217,Perumkala,Kerala,Debris,Slide,0,
9.888258,76.931248,Perumkala,Kerala,Debris,Flow,0,
9.888258,76.931248,Perumkala,Kerala,Debris,Flow,0,
9.888332,76.938879,Pakittan,Kerala,Debris,Slide,0,
9.888332,76.938879,Pakittan,Kerala,Debris,Slide,0,
9.888335,76.938295,Pakittan,Kerala,Debris,Flow,0,
9.888335,76.938295,Pakittan,Kerala,Debris,Flow,0,
9.888496,76.957322,Manjappara,Kerala,Debris,Flow,0,
9.888496,76.957322,Manjappara,Kerala,Debris,Flow,0,
9.888631,76.965218,Ashokakavala,Kerala,Debris,Slide,0,
9.888631,76.965218,Ashokakavala,Kerala,Debris,Slide,0,
9.888654,76.942609,Maniyarenkudi,Kerala,Debris,Flow,0,
9.888654,76.942609,Maniyarenkudi,Kerala,Debris,Flow,0,
9.888716,77.099159,Ponnamala,Kerala,Debris,Slide,0,
9.88877,76.931734,Perumkala,Kerala,Debris,Slide,0,
9.88877,76.931734,Perumkala,Kerala,Debris,Slide,0,
9.889013,76.958602,Manjappara,Kerala,Debris,Flow,0,
9.889013,76.958602,Manjappara,Kerala,Debris,Flow,0,
9.889026,76.932857,Perumkala,Kerala,Debris,Slide,0,
9.889026,76.932857,Perumkala,Kerala,Debris,Slide,0,
9.889151,76.942485,Maniyarenkudi,Kerala,Debris,Flow,0,
9.889151,76.942485,Maniyarenkudi,Kerala,Debris,Flow,0,
9.889203,77.090702,Bethel,Kerala,Debris,Flow,0,
9.889244,76.940489,Pakittan,Kerala,Debris,Flow,0,
